u,null_lo,null_median,null_hi
0.10407276899123166,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10444153077112185,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10481029255101204,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10517905433090223,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10554781611079243,0.00016389412439564042,0.00020486765549455053,0.00024584118659346063
0.10591657789068262,0.00016389412439564042,0.00020486765549455053,0.00024686552487093244
0.10628533967057281,0.00016389412439564042,0.00020486765549455053,0.00024686552487093244
0.106654101450463,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10702286323035319,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10739162501024338,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10776038679013357,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10812914857002376,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10849791034991396,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10886667212980415,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10923543390969434,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10960419568958453,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.10997295746947472,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.11034171924936491,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.1107104810292551,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.11107924280914529,0.00016389412439564042,0.00020486765549455053,0.00028681471769237074
0.11144800458903548,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11181676636892568,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11218552814881587,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11255428992870606,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11292305170859625,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11329181348848644,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11366057526837663,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11402933704826682,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.114398098828157,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11476686060804721,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1151356223879374,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11550438416782759,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11587314594771778,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11624190772760797,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11661066950749815,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11697943128738834,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11734819306727853,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11771695484716872,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11808571662705893,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11845447840694912,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1188232401868393,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1191920019667295,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11956076374661968,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.11992952552650987,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12029828730640006,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12066704908629025,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12103581086618044,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12140457264607064,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12177333442596083,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12214209620585102,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12251085798574121,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1228796197656314,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12324838154552159,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12361714332541178,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12398590510530197,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12435466688519217,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12472342866508236,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12509219044497255,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12546095222486273,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12582971400475293,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12619847578464313,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1265672375645333,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1269359993444235,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1273047611243137,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.1276735229042039,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12804228468409407,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12841104646398427,0.00020486765549455053,0.00020486765549455053,0.00028681471769237074
0.12877980824387444,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.12914857002376465,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.12951733180365485,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.12988609358354503,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13025485536343523,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.1306236171433254,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.1309923789232156,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13136114070310578,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.131729902482996,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13209866426288616,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13246742604277637,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13283618782266657,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13320494960255674,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13357371138244695,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13394247316233712,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13431123494222733,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.1346799967221175,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.1350487585020077,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.1354175202818979,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13578628206178808,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13615504384167829,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13652380562156846,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13689256740145866,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13726132918134884,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13763009096123904,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13799885274112922,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
0.13836761452101942,0.00020486765549455053,0.00024584118659346063,0.00028681471769237074
