mass,count,pmf_collective,sample,state,u
890,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
959,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
1247,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
1330,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
1721,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
2248,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
6406,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
11951,1,0.0008025682182985554,nondiseased_kidney,post-event,0.428710537105371
2,672,0.375,nondiseased_kidney,endpoint,0.5767527675276752
3,259,0.14453125,nondiseased_kidney,endpoint,0.5767527675276752
4,120,0.06696428571428571,nondiseased_kidney,endpoint,0.5767527675276752
5,94,0.052455357142857144,nondiseased_kidney,endpoint,0.5767527675276752
6,76,0.04241071428571429,nondiseased_kidney,endpoint,0.5767527675276752
7,64,0.03571428571428571,nondiseased_kidney,endpoint,0.5767527675276752
8,44,0.024553571428571428,nondiseased_kidney,endpoint,0.5767527675276752
9,44,0.024553571428571428,nondiseased_kidney,endpoint,0.5767527675276752
10,29,0.016183035714285716,nondiseased_kidney,endpoint,0.5767527675276752
11,27,0.015066964285714286,nondiseased_kidney,endpoint,0.5767527675276752
12,19,0.010602678571428572,nondiseased_kidney,endpoint,0.5767527675276752
13,25,0.013950892857142858,nondiseased_kidney,endpoint,0.5767527675276752
14,19,0.010602678571428572,nondiseased_kidney,endpoint,0.5767527675276752
15,14,0.0078125,nondiseased_kidney,endpoint,0.5767527675276752
16,16,0.008928571428571428,nondiseased_kidney,endpoint,0.5767527675276752
17,8,0.004464285714285714,nondiseased_kidney,endpoint,0.5767527675276752
18,12,0.006696428571428571,nondiseased_kidney,endpoint,0.5767527675276752
19,9,0.005022321428571429,nondiseased_kidney,endpoint,0.5767527675276752
20,14,0.0078125,nondiseased_kidney,endpoint,0.5767527675276752
21,6,0.0033482142857142855,nondiseased_kidney,endpoint,0.5767527675276752
22,9,0.005022321428571429,nondiseased_kidney,endpoint,0.5767527675276752
23,8,0.004464285714285714,nondiseased_kidney,endpoint,0.5767527675276752
24,8,0.004464285714285714,nondiseased_kidney,endpoint,0.5767527675276752
25,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
26,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
27,7,0.00390625,nondiseased_kidney,endpoint,0.5767527675276752
28,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
29,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
30,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
31,7,0.00390625,nondiseased_kidney,endpoint,0.5767527675276752
32,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
33,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
34,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
35,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
36,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
37,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
38,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
39,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
40,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
41,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
42,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
43,7,0.00390625,nondiseased_kidney,endpoint,0.5767527675276752
44,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
45,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
46,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
47,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
48,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
49,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
50,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
51,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
52,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
54,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
55,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
56,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
58,7,0.00390625,nondiseased_kidney,endpoint,0.5767527675276752
59,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
60,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
61,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
62,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
64,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
66,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
67,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
69,3,0.0016741071428571428,nondiseased_kidney,endpoint,0.5767527675276752
71,4,0.002232142857142857,nondiseased_kidney,endpoint,0.5767527675276752
73,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
74,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
75,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
76,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
78,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
79,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
80,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
82,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
87,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
89,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
91,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
94,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
95,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
97,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
98,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
99,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
101,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
102,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
103,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
105,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
110,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
114,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
115,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
116,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
117,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
119,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
121,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
123,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
126,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
133,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
142,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
149,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
152,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
153,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
154,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
155,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
163,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
165,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
168,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
171,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
179,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
196,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
197,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
201,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
203,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
215,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
218,2,0.0011160714285714285,nondiseased_kidney,endpoint,0.5767527675276752
226,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
229,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
257,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
259,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
264,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
291,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
294,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
298,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
310,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
317,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
339,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
403,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
527,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
583,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
612,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1036,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1213,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1265,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1327,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1330,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1415,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
1721,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
2248,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
8456,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
12950,1,0.0005580357142857143,nondiseased_kidney,endpoint,0.5767527675276752
